Algoritmo,Unique(Y/N),Sorted(Y/N),Run#,Problem_Size,#_Sets,Probability,#_of_Steps,Best_Cost,Time
Dijkstra,Y,N,1,20,20,0.4,10781,25,19.433006000000205
A*,Y,N,4,20,20,0.4,11161,25,23.557708600000296
A*,Y,N,1,20,20,0.4,10781,25,22.808110199999646
A*,N,N,5,20,20,0.4,20586,25,42.65935780000018
Pruning,Y,N,3,20,20,0.4,438814,26,57.14510650000011
Pruning,Y,Y,2,20,20,0.4,283171,25,37.97456760000023
Dijkstra,Y,Y,2,20,20,0.4,9147,25,16.603116499999487
Dijkstra,Y,N,3,20,20,0.4,14721,26,27.645039899999574
Pruning,Y,Y,4,20,20,0.4,342768,25,44.06366590000016
A*,Y,Y,2,20,20,0.4,9147,25,19.31507210000018
Pruning,Y,Y,1,20,20,0.4,353254,25,46.1249729000001
Pruning,N,N,8,20,20,0.4,88646,25,10.107833799999753
Dijkstra,Y,Y,4,20,20,0.4,10600,25,19.1413593999996
A*,Y,N,3,20,20,0.4,14721,26,31.2728074000006
Dijkstra,N,N,8,20,20,0.4,4561,25,7.764696500000355
Dijkstra,Y,Y,1,20,20,0.4,10441,25,19.262866300000496
A*,N,N,8,20,20,0.4,4561,25,8.333291199999621
A*,Y,N,4,10,20,0.4,105933,11,154.4901517999997
Pruning,Y,N,5,20,20,0.4,559411,25,76.29912049999984
A*,Y,Y,4,20,20,0.4,10600,25,22.053272000000106
Pruning,Y,N,8,20,20,0.4,117440,25,13.792127700000492
A*,Y,Y,1,20,20,0.4,10441,25,21.121248899999955
Dijkstra,Y,N,8,20,20,0.4,4472,25,7.063362599999891
A*,Y,N,8,20,20,0.4,4472,25,8.40051029999995
Pruning,Y,Y,8,20,20,0.4,77220,25,8.519734799999242
Pruning,Y,Y,3,20,20,0.4,366421,26,48.777088700000604
Dijkstra,Y,Y,8,20,20,0.4,4506,25,7.549878300000273
Dijkstra,Y,N,5,20,20,0.4,22024,25,41.84151600000041
A*,Y,Y,8,20,20,0.4,4506,25,8.740430599999854
Pruning,N,N,9,20,20,0.4,371425,25,51.080619999999726
Pruning,N,N,10,20,20,0.4,352030,26,48.03846770000018
Dijkstra,Y,Y,3,20,20,0.4,15384,26,28.290753799999948
Dijkstra,N,N,9,20,20,0.4,16015,25,31.530031599999347
Pruning,N,N,11,20,20,0.4,296325,26,38.635177199999816
A*,Y,N,5,20,20,0.4,22024,25,47.98117060000004
A*,Y,Y,3,20,20,0.4,15384,26,33.01069009999992
Dijkstra,N,N,10,20,20,0.4,19888,26,39.56642599999941
A*,N,N,9,20,20,0.4,16015,25,33.20732339999995
Pruning,N,N,12,20,20,0.4,267074,25,35.275161200000184
Dijkstra,N,N,11,20,20,0.4,21574,26,43.771831799999745
A*,N,N,10,20,20,0.4,19888,26,41.98097310000048
Dijkstra,N,N,12,20,20,0.4,10146,25,18.866647199999534
Pruning,Y,Y,4,10,20,0.4,1795839,11,157.47981210000034
Pruning,Y,N,9,20,20,0.4,296567,25,38.80566379999982
Pruning,Y,Y,5,20,20,0.4,531630,25,72.75547180000012
A*,N,N,12,20,20,0.4,10146,25,19.489105699999527
A*,N,N,11,20,20,0.4,21574,26,45.24857119999979
Pruning,Y,N,10,20,20,0.4,303060,26,38.485654399999476
Dijkstra,Y,N,9,20,20,0.4,15990,25,30.236886400000003
Pruning,Y,N,12,20,20,0.4,257460,25,32.89784429999963
Dijkstra,Y,Y,5,20,20,0.4,20540,25,38.91096360000029
Dijkstra,Y,N,10,20,20,0.4,18920,26,36.633104300000014
Pruning,Y,N,11,20,20,0.4,296337,26,37.6637326
Dijkstra,Y,N,12,20,20,0.4,10706,25,19.36137939999935
A*,Y,N,9,20,20,0.4,15990,25,35.076997800000754
A*,Y,N,12,20,20,0.4,10706,25,22.408686699999635
A*,Y,Y,5,20,20,0.4,20540,25,45.252504099999896
Dijkstra,Y,N,11,20,20,0.4,19194,26,36.82281789999979
A*,Y,N,10,20,20,0.4,18920,26,41.80137609999929
Pruning,Y,Y,9,20,20,0.4,292147,25,37.78206020000016
Dijkstra,Y,Y,4,10,20,0.4,105620,11,125.11710560000029
Pruning,N,N,13,20,20,0.4,250695,27,32.20436569999947
Pruning,Y,Y,12,20,20,0.4,376797,25,49.689349799999945
Pruning,N,N,7,20,20,0.4,2697859,26,429.34224170000016
A*,Y,N,11,20,20,0.4,19194,26,42.45977210000001
Dijkstra,Y,Y,9,20,20,0.4,16081,25,31.337170000000697
Pruning,Y,Y,10,20,20,0.4,293590,26,38.06472020000001
A*,N,N,12,10,20,0.4,319303,11,459.84587379999994
Dijkstra,N,N,13,20,20,0.4,13185,27,25.176888500000132
Dijkstra,Y,Y,12,20,20,0.4,9997,25,18.017635700000028
Dijkstra,Y,Y,10,20,20,0.4,18298,26,34.76372670000001
A*,Y,Y,9,20,20,0.4,16081,25,35.06377789999988
A*,Y,Y,12,20,20,0.4,9997,25,20.728501399999914
A*,N,N,13,20,20,0.4,13185,27,27.295330699999795
Pruning,Y,Y,11,20,20,0.4,375362,26,49.1757946000007
Pruning,N,N,14,20,20,0.4,129803,25,16.210535500000333
Pruning,N,N,15,20,20,0.4,156856,25,19.207428199999413
Dijkstra,N,N,14,20,20,0.4,6028,25,10.996858999999858
Dijkstra,N,N,15,20,20,0.4,7857,25,14.494134900000063
A*,N,N,14,20,20,0.4,6028,25,11.683313600000474
A*,Y,Y,10,20,20,0.4,18298,26,40.4294833999993
Pruning,Y,N,13,20,20,0.4,297930,27,37.222365999999965
Dijkstra,Y,Y,11,20,20,0.4,19507,26,37.50457110000025
A*,N,N,15,20,20,0.4,7857,25,15.459742100000767
Pruning,Y,N,14,20,20,0.4,196436,25,24.563592600000447
Dijkstra,Y,N,13,20,20,0.4,14506,27,26.85519590000058
Pruning,Y,N,15,20,20,0.4,142193,25,16.721643799999583
Dijkstra,Y,N,14,20,20,0.4,5811,25,10.256257000000005
Pruning,Y,N,12,10,20,0.4,1275543,11,115.07916869999917
Dijkstra,Y,N,15,20,20,0.4,8039,25,14.112950300000193
A*,Y,N,14,20,20,0.4,5811,25,11.645245700000487
A*,Y,Y,11,20,20,0.4,19507,26,42.01511559999926
A*,Y,N,13,20,20,0.4,14506,27,30.97711310000068
A*,Y,N,15,20,20,0.4,8039,25,16.229273099999773
A*,Y,Y,4,10,20,0.4,105620,11,153.82350879999922
Pruning,Y,Y,14,20,20,0.4,161629,25,20.533944300000257
Pruning,N,N,17,20,20,0.4,140247,26,16.80953270000009
Dijkstra,Y,Y,14,20,20,0.4,6202,25,11.081036200000199
Pruning,N,N,16,20,20,0.4,547953,26,77.61430310000014
Pruning,N,N,18,20,20,0.4,118875,28,14.342484899999363
Pruning,Y,Y,15,20,20,0.4,172658,25,20.646781700000247
Dijkstra,N,N,17,20,20,0.4,6960,26,12.477977599999576
Dijkstra,N,N,18,20,20,0.4,5807,28,10.424693400000251
A*,Y,Y,14,20,20,0.4,6202,25,12.458995699999832
Dijkstra,Y,Y,15,20,20,0.4,7775,25,13.504721100000097
Pruning,Y,Y,13,20,20,0.4,293524,27,37.795008099999905
A*,N,N,17,20,20,0.4,6960,26,13.20159650000005
A*,N,N,18,20,20,0.4,5807,28,10.427524099999573
Dijkstra,N,N,16,20,20,0.4,11848,26,22.803574700000354
Pruning,Y,N,17,20,20,0.4,110040,26,12.57861849999972
A*,Y,Y,15,20,20,0.4,7775,25,15.520349299999907
Pruning,Y,N,18,20,20,0.4,134296,28,15.643233300000247
Dijkstra,Y,N,17,20,20,0.4,7251,26,12.654380099999798
Dijkstra,Y,Y,13,20,20,0.4,14286,27,26.41760290000002
Pruning,N,N,19,20,20,0.4,261270,27,34.12440939999942
A*,N,N,16,20,20,0.4,11848,26,23.859272800000326
Dijkstra,Y,N,18,20,20,0.4,5699,28,9.865069200000107
A*,Y,N,17,20,20,0.4,7251,26,14.423294900000656
A*,Y,N,18,20,20,0.4,5699,28,11.18767839999964
Pruning,N,N,20,20,20,0.4,212789,25,26.961147200000596
Dijkstra,N,N,19,20,20,0.4,9801,27,18.191793599999983
Dijkstra,Y,N,12,10,20,0.4,90994,11,104.02759199999946
Dijkstra,N,N,7,20,20,0.4,103619,26,223.4694685000004
Dijkstra,N,N,20,20,20,0.4,7949,25,14.740381499999785
A*,Y,Y,13,20,20,0.4,14286,27,30.782450300000164
Pruning,Y,Y,18,20,20,0.4,169137,28,20.98746899999969
Pruning,Y,Y,17,20,20,0.4,199804,26,25.165546499999436
A*,N,N,19,20,20,0.4,9801,27,19.325157299999773
Dijkstra,Y,Y,18,20,20,0.4,5628,28,9.65062780000062
A*,N,N,20,20,20,0.4,7949,25,15.946109499999693
Pruning,Y,N,16,20,20,0.4,357634,26,46.97624030000043
Dijkstra,Y,Y,17,20,20,0.4,6940,26,12.296385399999963
A*,Y,Y,18,20,20,0.4,5628,28,10.844843599999876
Pruning,Y,N,19,20,20,0.4,166032,27,20.51403179999943
Pruning,Y,N,20,20,20,0.4,167518,25,20.499374999999418
A*,Y,Y,17,20,20,0.4,6940,26,14.34951000000001
Dijkstra,Y,N,16,20,20,0.4,12503,26,22.473354699999618
Pruning,N,N,23,20,20,0.4,77902,27,8.668061000000307
Dijkstra,Y,N,19,20,20,0.4,9449,27,17.21018009999989
Dijkstra,Y,N,20,20,20,0.4,8776,25,15.815885699999853
Pruning,N,N,21,20,20,0.4,373711,25,50.10046130000046
Dijkstra,N,N,23,20,20,0.4,5136,27,9.26050959999975
A*,N,N,23,20,20,0.4,5136,27,9.497189500000786
Pruning,N,N,22,20,20,0.4,294859,27,39.364571799999794
A*,Y,N,19,20,20,0.4,9449,27,19.104033499999787
A*,Y,N,16,20,20,0.4,12503,26,26.672004900000502
A*,Y,N,20,20,20,0.4,8776,25,18.36959520000073
Pruning,Y,N,23,20,20,0.4,91517,27,10.426334400000087
Dijkstra,Y,N,23,20,20,0.4,4819,27,8.10511889999998
Dijkstra,N,N,21,20,20,0.4,19150,25,37.82002850000026
A*,Y,N,23,20,20,0.4,4819,27,9.460993499999859
Pruning,Y,Y,19,20,20,0.4,215221,27,26.36512700000003
Pruning,Y,Y,20,20,20,0.4,196869,25,24.855803499999638
Dijkstra,N,N,22,20,20,0.4,15305,27,30.472442299999784
Pruning,Y,Y,23,20,20,0.4,96315,27,11.28517059999922
Dijkstra,Y,Y,19,20,20,0.4,8630,27,15.234991799999989
Dijkstra,Y,Y,20,20,20,0.4,8229,25,15.010139400000298
Dijkstra,Y,Y,23,20,20,0.4,5249,27,8.868707600000562
A*,Y,N,12,10,20,0.4,90994,11,126.65241969999988
A*,Y,Y,23,20,20,0.4,5249,27,10.196231299999454
Pruning,Y,Y,16,20,20,0.4,398198,26,53.68039309999949
A*,Y,Y,19,20,20,0.4,8630,27,17.672362199999952
A*,Y,Y,20,20,20,0.4,8229,25,17.328049600000668
A*,N,N,22,20,20,0.4,15305,27,32.141435999999885
A*,N,N,21,20,20,0.4,19150,25,39.46062830000028
Pruning,N,N,24,20,20,0.4,81600,24,9.71827519999988
Dijkstra,N,N,24,20,20,0.4,3394,24,5.7785039000000324
Pruning,N,N,26,20,20,0.4,122616,27,14.07726939999975
Dijkstra,Y,Y,16,20,20,0.4,11473,26,20.739593600000262
A*,N,N,24,20,20,0.4,3394,24,6.235854900000049
Pruning,Y,N,24,20,20,0.4,59322,24,6.603855199999998
Dijkstra,N,N,26,20,20,0.4,5650,27,9.807409299999563
Dijkstra,Y,N,24,20,20,0.4,3194,24,5.330402800000229
A*,N,N,26,20,20,0.4,5650,27,10.076974200000222
Pruning,Y,N,22,20,20,0.4,256163,27,33.5837776999997
A*,Y,N,24,20,20,0.4,3194,24,6.276987999999619
A*,Y,Y,16,20,20,0.4,11473,26,24.17616949999956
Pruning,N,N,25,20,20,0.4,325243,27,41.450190999999904
Pruning,Y,N,21,20,20,0.4,340386,25,43.55789470000036
Pruning,Y,Y,24,20,20,0.4,136670,24,17.658786200000577
Dijkstra,Y,Y,24,20,20,0.4,3241,24,5.279019000000517
Pruning,Y,N,26,20,20,0.4,225830,27,28.386418799999774
Dijkstra,Y,N,22,20,20,0.4,14785,27,28.082052899999326
A*,Y,Y,24,20,20,0.4,3241,24,6.256007699999827
Dijkstra,Y,N,26,20,20,0.4,5755,27,9.600215299999945
Pruning,N,N,27,20,20,0.4,266648,22,36.77988230000028
Dijkstra,N,N,25,20,20,0.4,19126,27,36.92951269999958
Dijkstra,Y,N,21,20,20,0.4,18668,25,34.842845999999554
A*,Y,N,26,20,20,0.4,5755,27,10.811661400000048
Dijkstra,N,N,27,20,20,0.4,5772,22,11.001949199999217
Pruning,N,N,28,20,20,0.4,209602,30,26.364646099999845
A*,Y,N,22,20,20,0.4,14785,27,32.182365700000446
A*,N,N,27,20,20,0.4,5772,22,11.315822200000184
Pruning,Y,Y,26,20,20,0.4,176068,27,21.247066500000074
A*,N,N,7,20,20,0.4,103619,26,235.5879345000003
Pruning,Y,Y,12,10,20,0.4,1228415,11,111.44513709999956
Dijkstra,Y,Y,26,20,20,0.4,5952,27,9.919890099999975
Dijkstra,N,N,28,20,20,0.4,12360,30,23.832217999999557
A*,N,N,25,20,20,0.4,19126,27,38.8102600000002
A*,Y,N,21,20,20,0.4,18668,25,40.64035580000018
A*,Y,Y,26,20,20,0.4,5952,27,11.466227500000059
A*,N,N,28,20,20,0.4,12360,30,24.808987100000195
Pruning,Y,N,27,20,20,0.4,343027,22,45.743303000000196
Pruning,Y,N,25,20,20,0.4,279637,27,34.507189500000095
Dijkstra,Y,N,27,20,20,0.4,6057,22,10.815776800000094
Pruning,Y,Y,22,20,20,0.4,453110,27,62.924167500000294
Pruning,N,N,29,20,20,0.4,252148,27,31.75774029999957
Pruning,Y,Y,21,20,20,0.4,357080,25,46.280353500000274
Pruning,Y,N,28,20,20,0.4,226490,30,28.18359479999981
A*,Y,N,27,20,20,0.4,6057,22,12.564239799999996
Dijkstra,N,N,29,20,20,0.4,14353,27,26.5540546000002
Dijkstra,Y,Y,22,20,20,0.4,14390,27,26.822095600000466
Dijkstra,Y,N,25,20,20,0.4,19730,27,37.008971700000075
Dijkstra,Y,N,28,20,20,0.4,12745,30,23.409357700000328
Pruning,Y,Y,27,20,20,0.4,170815,22,23.88371569999981
Dijkstra,Y,Y,21,20,20,0.4,19406,25,36.51338029999988
Dijkstra,Y,Y,27,20,20,0.4,6372,22,11.604731499999616
Dijkstra,Y,Y,12,10,20,0.4,90926,11,102.87150160000056
A*,N,N,29,20,20,0.4,14353,27,29.135417100000268
A*,Y,Y,22,20,20,0.4,14390,27,31.02845669999988
A*,Y,Y,27,20,20,0.4,6372,22,13.181850699999814
A*,Y,N,28,20,20,0.4,12745,30,26.6733420999999
Pruning,N,N,30,20,20,0.4,90166,26,10.582834400000138
A*,Y,N,25,20,20,0.4,19730,27,42.60165049999978
Dijkstra,N,N,30,20,20,0.4,3908,26,6.6714812000000165
Pruning,N,N,31,20,20,0.4,149157,26,18.194590699999935
A*,N,N,30,20,20,0.4,3908,26,7.011824899999738
Pruning,Y,N,29,20,20,0.4,237998,27,28.77891709999949
A*,Y,Y,21,20,20,0.4,19406,25,42.30489690000013
Pruning,Y,N,30,20,20,0.4,77231,26,8.56996159999926
Pruning,Y,Y,28,20,20,0.4,266819,30,34.2221684999995
Dijkstra,N,N,31,20,20,0.4,8663,26,16.402102000000014
Dijkstra,Y,N,30,20,20,0.4,4146,26,6.800814999999602
A*,Y,N,30,20,20,0.4,4146,26,8.037774899999931
Dijkstra,Y,N,29,20,20,0.4,14860,27,27.232554100000016
A*,N,N,31,20,20,0.4,8663,26,17.52814320000016
Dijkstra,Y,Y,28,20,20,0.4,12369,30,22.59145179999996
Pruning,Y,Y,30,20,20,0.4,123532,26,15.00719780000054
Pruning,N,N,32,20,20,0.4,295510,25,38.44732060000024
Dijkstra,Y,Y,30,20,20,0.4,4027,26,6.726878999999826
Pruning,Y,Y,25,20,20,0.4,426124,27,56.96459119999963
Pruning,Y,N,31,20,20,0.4,154274,26,18.77446299999974
A*,Y,Y,30,20,20,0.4,4027,26,7.89252310000029
A*,Y,N,29,20,20,0.4,14860,27,31.04347609999968
A*,Y,Y,28,20,20,0.4,12369,30,26.18106760000046
Dijkstra,Y,N,31,20,20,0.4,8716,26,15.417436900000212
Dijkstra,N,N,32,20,20,0.4,16688,25,32.58509540000068
Dijkstra,Y,Y,25,20,20,0.4,18512,27,34.60717389999991
A*,Y,N,31,20,20,0.4,8716,26,18.132986200000232
A*,Y,Y,12,10,20,0.4,90926,11,126.97899890000008
Pruning,Y,Y,29,20,20,0.4,352979,27,45.91890919999969
Pruning,Y,Y,31,20,20,0.4,226421,26,28.684717099999943
Pruning,N,N,34,20,20,0.4,374564,26,50.20191109999996
A*,N,N,32,20,20,0.4,16688,25,34.92959990000054
A*,Y,Y,25,20,20,0.4,18512,27,39.76227620000009
Dijkstra,Y,Y,31,20,20,0.4,8670,26,15.610580500000651
Dijkstra,Y,Y,29,20,20,0.4,14338,27,26.55302019999999
Dijkstra,N,N,34,20,20,0.4,12247,26,23.781025899999804
A*,Y,Y,31,20,20,0.4,8670,26,17.935199100000318
Pruning,N,N,35,20,20,0.4,355584,26,48.69767220000085
Pruning,Y,N,32,20,20,0.4,276482,25,35.13065009999991
Pruning,N,N,37,20,20,0.4,101796,26,11.833644600000298
Pruning,N,N,36,20,20,0.4,271401,25,35.634196599999996
A*,N,N,34,20,20,0.4,12247,26,24.78920730000027
A*,Y,Y,29,20,20,0.4,14338,27,29.93494660000033
Dijkstra,N,N,37,20,20,0.4,5025,26,9.26884919999975
Pruning,Y,N,7,20,20,0.4,2022372,26,307.9562196000006
A*,N,N,37,20,20,0.4,5025,26,9.340175700000145
Dijkstra,Y,N,32,20,20,0.4,16782,25,31.78405449999991
Dijkstra,N,N,36,20,20,0.4,11687,25,22.54853379999986
Pruning,N,N,38,20,20,0.4,187747,28,23.21707460000016
Dijkstra,N,N,35,20,20,0.4,21264,26,42.57963680000012
Pruning,Y,N,34,20,20,0.4,240164,26,30.134668300000158
Pruning,N,N,33,20,20,0.4,938985,26,138.09900240000024
Pruning,Y,N,37,20,20,0.4,153474,26,18.54604500000005
Dijkstra,Y,N,37,20,20,0.4,4146,26,6.819077900000593
A*,N,N,36,20,20,0.4,11687,25,23.808722200000375
Dijkstra,N,N,38,20,20,0.4,10642,28,19.762968699999874
A*,Y,N,37,20,20,0.4,4146,26,8.28071490000002
Dijkstra,Y,N,34,20,20,0.4,12275,26,22.83294659999956
A*,Y,N,32,20,20,0.4,16782,25,36.832458799999586
Pruning,Y,Y,37,20,20,0.4,143046,26,17.27520430000004
A*,N,N,38,20,20,0.4,10642,28,21.174934000000576
Pruning,Y,N,36,20,20,0.4,203417,25,25.16197860000011
A*,N,N,35,20,20,0.4,21264,26,45.08856300000025
Dijkstra,Y,Y,37,20,20,0.4,4852,26,8.292813999999453
A*,Y,N,34,20,20,0.4,12275,26,26.00786280000011
A*,Y,Y,37,20,20,0.4,4852,26,9.629504500000621
Pruning,Y,N,38,20,20,0.4,174388,28,21.106909299999643
Dijkstra,Y,N,36,20,20,0.4,12054,25,22.269222199999604
Dijkstra,N,N,33,20,20,0.4,35491,26,71.54041990000042
Dijkstra,Y,N,38,20,20,0.4,10188,28,18.60023749999982
Pruning,Y,Y,32,20,20,0.4,419725,25,57.424027099999876
A*,Y,N,36,20,20,0.4,12054,25,26.389843400000245
Pruning,Y,Y,34,20,20,0.4,301743,26,40.499778600000354
A*,Y,N,38,20,20,0.4,10188,28,21.121640399999706
Dijkstra,Y,Y,34,20,20,0.4,12050,26,22.371677400000408
Pruning,Y,N,35,20,20,0.4,532055,26,73.94218600000022
Dijkstra,Y,Y,32,20,20,0.4,17169,25,33.03104130000065
Pruning,Y,Y,36,20,20,0.4,250836,25,32.65938060000008
Pruning,Y,Y,38,20,20,0.4,273818,28,34.84636589999991
A*,Y,Y,34,20,20,0.4,12050,26,25.096571299999596
Dijkstra,Y,Y,36,20,20,0.4,11505,25,21.323917099999562
A*,N,N,33,20,20,0.4,35491,26,76.8998375000001
Dijkstra,Y,Y,38,20,20,0.4,10322,28,18.887627399999474
A*,Y,Y,32,20,20,0.4,17169,25,37.34630460000062
Dijkstra,Y,N,35,20,20,0.4,20974,26,41.10529510000015
Pruning,N,N,39,20,20,0.4,801181,28,110.90089979999993
A*,Y,Y,36,20,20,0.4,11505,25,24.84896579999986
A*,Y,Y,38,20,20,0.4,10322,28,21.536071300000003
Pruning,N,N,40,20,20,0.4,322344,27,41.46223550000013
Pruning,N,N,43,20,20,0.4,165094,27,20.239673500000208
Dijkstra,Y,N,7,20,20,0.4,103362,26,214.8597592999995
Pruning,N,N,42,20,20,0.4,230152,27,30.44507749999957
A*,Y,N,35,20,20,0.4,20974,26,47.77498639999976
Dijkstra,N,N,43,20,20,0.4,6616,27,11.811097599999812
Dijkstra,N,N,40,20,20,0.4,14867,27,28.90282019999995
A*,N,N,43,20,20,0.4,6616,27,12.26174279999941
Dijkstra,N,N,42,20,20,0.4,11564,27,22.38806990000012
Pruning,N,N,41,20,20,0.4,568877,26,81.08724809999967
Pruning,Y,N,43,20,20,0.4,153974,27,17.910117899999932
Pruning,Y,N,33,20,20,0.4,630349,26,86.5323355999999
A*,N,N,40,20,20,0.4,14867,27,29.92262799999935
A*,N,N,42,20,20,0.4,11564,27,24.051322599999367
Dijkstra,Y,N,43,20,20,0.4,6615,27,10.957025300000168
Dijkstra,N,N,39,20,20,0.4,44144,28,90.62734929999988
A*,Y,N,43,20,20,0.4,6615,27,13.335995500000536
Pruning,Y,Y,35,20,20,0.4,446991,26,61.21166720000019
Pruning,Y,N,40,20,20,0.4,277877,27,34.2951393000003
Pruning,Y,Y,43,20,20,0.4,112409,27,12.685193400000571
Pruning,Y,N,42,20,20,0.4,237337,27,30.6748647000004
Dijkstra,Y,Y,43,20,20,0.4,6604,27,11.180799699999625
A*,Y,Y,43,20,20,0.4,6604,27,12.914918899999975
Dijkstra,N,N,41,20,20,0.4,30347,26,61.8656648999995
Dijkstra,Y,N,42,20,20,0.4,11890,27,22.435751299999538
Dijkstra,Y,N,40,20,20,0.4,15259,27,27.550494299999627
Dijkstra,Y,N,33,20,20,0.4,33870,26,66.28016250000019
Dijkstra,Y,Y,35,20,20,0.4,20963,26,40.68588550000004
A*,Y,N,42,20,20,0.4,11890,27,25.915074999999888
A*,Y,N,40,20,20,0.4,15259,27,32.8836167999998
Pruning,N,N,44,20,20,0.4,294094,28,38.198313699999744
A*,N,N,39,20,20,0.4,44144,28,95.1504273999999
A*,Y,Y,35,20,20,0.4,20963,26,47.419354999999996
A*,N,N,41,20,20,0.4,30347,26,65.40269699999953
Dijkstra,N,N,44,20,20,0.4,14620,28,27.727478099999644
Pruning,Y,Y,42,20,20,0.4,325177,27,44.693228199999794
Pruning,Y,Y,40,20,20,0.4,308157,27,39.51956100000007
A*,Y,N,33,20,20,0.4,33870,26,76.40374189999966
Dijkstra,Y,Y,42,20,20,0.4,11917,27,22.126377200000206
A*,N,N,44,20,20,0.4,14620,28,29.561518000000433
Dijkstra,Y,Y,40,20,20,0.4,15287,27,28.784436699999787
Pruning,N,N,45,20,20,0.4,387992,29,50.5193105999997
A*,Y,Y,42,20,20,0.4,11917,27,25.8163026000002
Pruning,Y,N,44,20,20,0.4,285562,28,35.97649619999993
Pruning,Y,N,41,20,20,0.4,512341,26,69.12494569999944
A*,Y,Y,40,20,20,0.4,15287,27,32.818433899999945
Pruning,N,N,47,20,20,0.4,54816,24,5.736954699999842
A*,Y,N,7,20,20,0.4,103362,26,244.14139550000073
Dijkstra,N,N,45,20,20,0.4,18921,29,36.28023089999988
Dijkstra,N,N,47,20,20,0.4,3002,24,4.887913099999423
A*,N,N,47,20,20,0.4,3002,24,5.547279399999752
Pruning,Y,N,47,20,20,0.4,51025,24,5.268026899999313
Dijkstra,Y,N,44,20,20,0.4,14667,28,27.185709100000167
Pruning,Y,N,39,20,20,0.4,788660,28,107.12902870000016
Dijkstra,Y,N,47,20,20,0.4,3028,24,4.6770590999994965
A*,Y,N,47,20,20,0.4,3028,24,5.275449800000388
Pruning,Y,Y,33,20,20,0.4,645872,26,88.81038010000066
Pruning,Y,Y,47,20,20,0.4,57680,24,6.32855279999967
Pruning,N,N,46,20,20,0.4,430046,25,56.33644720000029
Dijkstra,Y,Y,47,20,20,0.4,3138,24,4.9345980999996755
A*,N,N,45,20,20,0.4,18921,29,38.53293769999982
A*,Y,Y,47,20,20,0.4,3138,24,5.961487399999896
A*,Y,N,44,20,20,0.4,14667,28,30.71271429999979
Dijkstra,Y,N,41,20,20,0.4,30466,26,60.189872699999796
Dijkstra,N,N,46,20,20,0.4,14057,25,26.843634300000303
Pruning,Y,N,45,20,20,0.4,304076,29,38.242564799999855
Pruning,Y,Y,44,20,20,0.4,264400,28,32.14590660000067
A*,N,N,46,20,20,0.4,14057,25,27.96873549999964
Dijkstra,Y,Y,33,20,20,0.4,34113,26,67.61930529999972
Dijkstra,Y,N,39,20,20,0.4,44000,28,85.62547339999946
Dijkstra,Y,Y,44,20,20,0.4,14629,28,26.363257100000737
Dijkstra,Y,N,45,20,20,0.4,17996,29,32.70593259999987
A*,Y,N,41,20,20,0.4,30466,26,69.51358340000024
Pruning,Y,N,46,20,20,0.4,311863,25,39.36379969999962
A*,Y,Y,44,20,20,0.4,14629,28,30.838802500000384
A*,Y,N,45,20,20,0.4,17996,29,38.48084350000045
Dijkstra,Y,N,46,20,20,0.4,13771,25,25.544512499999655
Pruning,N,N,48,20,20,0.4,846364,29,117.69414280000001
A*,Y,Y,33,20,20,0.4,34113,26,77.25385749999987
A*,Y,N,46,20,20,0.4,13771,25,29.222806699999637
Pruning,Y,Y,41,20,20,0.4,497588,26,67.65200279999954
Pruning,Y,Y,45,20,20,0.4,329169,29,41.814581100000396
Pruning,N,N,49,20,20,0.4,473255,27,63.096693000000414
A*,Y,N,39,20,20,0.4,44000,28,100.10167569999976
Pruning,N,N,50,20,20,0.4,252884,26,31.99509130000024
Pruning,Y,Y,46,20,20,0.4,291712,25,37.623730199999954
Dijkstra,Y,Y,45,20,20,0.4,18828,29,34.68486260000009
Dijkstra,N,N,49,20,20,0.4,14709,27,27.874387600000773
Dijkstra,N,N,50,20,20,0.4,14886,26,28.17924850000054
Dijkstra,Y,Y,46,20,20,0.4,13799,25,25.694127800000388
Dijkstra,Y,Y,41,20,20,0.4,30958,26,60.560566899999685
A*,N,N,49,20,20,0.4,14709,27,29.728728999999475
A*,N,N,50,20,20,0.4,14886,26,30.643904999999904
A*,Y,Y,45,20,20,0.4,18828,29,40.918815999999424
Pruning,N,N,1,20,20,0.8,974,29,0.0870188999997481
Dijkstra,N,N,1,20,20,0.8,42,29,0.045325400000365335
A*,N,N,1,20,20,0.8,42,29,0.0689976999992723
Pruning,Y,N,1,20,20,0.8,779,29,0.05847320000066247
Dijkstra,Y,N,1,20,20,0.8,42,29,0.042834400000174355
A*,Y,N,1,20,20,0.8,42,29,0.06788239999968937
Pruning,Y,Y,1,20,20,0.8,913,29,0.07770140000047832
Dijkstra,Y,Y,1,20,20,0.8,43,29,0.050438999999641965
A*,Y,Y,1,20,20,0.8,43,29,0.06591340000068158
Pruning,N,N,2,20,20,0.8,471,20,0.031078799999704643
Dijkstra,N,N,2,20,20,0.8,20,20,0.014538799999172625
A*,N,N,2,20,20,0.8,20,20,0.016402699999161996
Pruning,Y,N,2,20,20,0.8,547,20,0.028919099999257014
Dijkstra,Y,N,2,20,20,0.8,20,20,0.01296360000014829
A*,Y,N,2,20,20,0.8,20,20,0.016047799999796553
Pruning,Y,Y,2,20,20,0.8,463,20,0.028802599999835365
Dijkstra,Y,Y,2,20,20,0.8,20,20,0.02230390000022453
A*,Y,Y,2,20,20,0.8,20,20,0.02745649999997113
